state,age,gender,married,education,urban_rural,race,citizen,personal_income
CA,34,male,married,college_degree,urban,asian,0,150000
CA,33,female,married,no_degree,urban,asian,0,50000
CA,68,female,unmarried,college_degree,urban,white,1,28000
CA,56,female,married,no_degree,urban,NA,1,30000
CA,37,male,unmarried,no_degree,urban,white,1,101199.99999999999
CA,42,male,married,college_degree,urban,white,1,30000
CA,33,female,married,college_degree,urban,asian,1,51000
CA,37,male,married,no_degree,urban,white,1,63000
CA,70,male,married,college_degree,urban,white,1,208800
CA,27,female,married,no_degree,urban,white,1,12000
CA,40,male,married,college_degree,urban,white,1,90000
CA,32,female,unmarried,college_degree,urban,NA,1,60000
CA,60,male,married,no_degree,urban,asian,1,24000
CA,25,female,unmarried,no_degree,urban,white,1,15000
CA,56,male,unmarried,college_degree,urban,white,1,146000
CA,26,female,married,college_degree,urban,white,1,20000
CA,62,female,unmarried,no_degree,urban,NA,1,45000
CA,45,female,married,college_degree,urban,white,1,70000
CA,58,female,unmarried,college_degree,urban,white,1,668000
CA,31,male,married,no_degree,urban,white,1,56000
CA,38,male,married,college_degree,urban,NA,1,90000
CA,32,male,married,college_degree,urban,black,0,35000
CA,60,male,married,college_degree,urban,white,1,90100
CA,60,male,unmarried,no_degree,urban,white,0,40000
CA,28,male,unmarried,no_degree,urban,NA,1,437000
CA,54,female,married,no_degree,urban,white,1,6000
CA,35,female,unmarried,no_degree,urban,black,1,21370
CA,74,female,married,no_degree,urban,white,1,30000
CA,52,male,married,no_degree,urban,asian,1,179000
CA,49,female,married,college_degree,rural,white,1,30000
CA,32,female,married,college_degree,urban,white,1,76000
CA,48,female,married,college_degree,urban,white,1,78800
CA,24,male,unmarried,no_degree,urban,asian,1,8000
CA,34,male,unmarried,no_degree,urban,asian,1,50000
CA,38,male,married,college_degree,urban,black,1,143000
CA,46,male,married,college_degree,urban,NA,1,195000
CA,46,male,unmarried,no_degree,urban,asian,1,100000
CA,41,male,unmarried,college_degree,urban,white,1,50000
CA,75,male,unmarried,no_degree,urban,white,1,37000
CA,51,male,married,no_degree,urban,white,0,23000
CA,26,female,married,no_degree,rural,white,1,38000
CA,43,female,married,college_degree,urban,white,1,102000
CA,39,female,married,college_degree,urban,white,1,65000
CA,25,male,unmarried,no_degree,urban,NA,1,22900
CA,31,female,unmarried,no_degree,urban,white,1,16000
CA,34,male,married,college_degree,urban,black,1,20000
CA,31,male,unmarried,college_degree,urban,asian,1,13000
CA,42,female,unmarried,no_degree,urban,NA,1,20000
CA,78,male,married,no_degree,urban,white,1,80000
CA,27,female,married,no_degree,urban,white,0,85000
CA,24,female,unmarried,college_degree,urban,white,1,43000
CA,47,female,unmarried,no_degree,urban,white,1,15000
CA,61,male,married,no_degree,urban,NA,1,78000
CA,29,male,unmarried,no_degree,urban,white,1,29300
CA,28,female,unmarried,college_degree,urban,white,1,37000
CA,63,male,married,college_degree,urban,white,1,100000
CA,29,male,unmarried,no_degree,urban,white,1,22000
CA,47,female,married,college_degree,urban,asian,1,99000
CA,24,male,married,no_degree,urban,asian,1,28000
CA,53,male,unmarried,no_degree,urban,white,1,96000
CA,49,male,unmarried,no_degree,urban,white,1,16000
CA,63,female,married,no_degree,urban,asian,0,34100
CA,43,female,unmarried,no_degree,urban,white,1,530
CA,49,female,unmarried,no_degree,urban,NA,1,15000
CA,35,female,unmarried,no_degree,urban,NA,0,7000
CA,35,male,married,no_degree,urban,NA,0,10000
CA,51,male,unmarried,no_degree,urban,white,1,125000
CA,26,male,unmarried,no_degree,urban,white,1,40000
CA,47,male,married,no_degree,urban,asian,1,119600.00000000001
CA,52,female,married,college_degree,urban,white,1,19000
CA,38,male,unmarried,no_degree,urban,asian,0,48000
CA,32,male,unmarried,no_degree,urban,NA,1,29000
CA,24,male,unmarried,no_degree,urban,white,1,44000
CA,46,female,married,college_degree,urban,asian,1,80000
CA,32,female,unmarried,college_degree,urban,white,1,55000
CA,60,male,married,no_degree,urban,white,1,9300
CA,47,male,unmarried,no_degree,urban,white,1,19000
CA,61,male,married,no_degree,urban,white,1,90000
CA,57,female,married,no_degree,urban,asian,1,38000
CA,27,female,unmarried,no_degree,urban,asian,1,22000
CA,47,female,unmarried,college_degree,urban,white,1,86000
CA,30,male,married,no_degree,urban,white,1,52000
CA,66,female,unmarried,no_degree,urban,white,1,77600
CA,50,female,married,college_degree,urban,white,1,12200
CA,39,female,married,no_degree,urban,white,1,42000
CA,29,female,unmarried,no_degree,urban,white,1,15000
CA,45,male,unmarried,no_degree,urban,white,0,15000
CA,42,male,unmarried,no_degree,urban,white,1,88000
CA,38,female,married,no_degree,urban,asian,1,17000
CA,60,female,unmarried,college_degree,urban,white,1,100000
CA,31,male,married,no_degree,urban,white,0,35000
CA,51,male,unmarried,college_degree,urban,white,1,100000
CA,37,male,married,no_degree,urban,NA,0,56000
CA,66,female,unmarried,no_degree,urban,white,1,32599.999999999996
CA,26,female,married,no_degree,urban,white,1,25000
CA,62,male,married,college_degree,urban,NA,1,90000
CA,59,male,married,college_degree,urban,white,1,45000
CA,58,male,married,no_degree,urban,white,0,23000
CA,44,male,unmarried,no_degree,urban,black,1,24000
CA,49,male,married,college_degree,urban,white,1,136000
CA,38,male,unmarried,no_degree,urban,white,1,34600
CA,33,female,married,no_degree,urban,asian,1,14600
CA,31,male,unmarried,college_degree,urban,white,0,260799.99999999997
CA,60,male,married,no_degree,urban,white,1,17800
CA,46,male,unmarried,no_degree,urban,white,0,22900
CA,42,male,married,no_degree,urban,white,1,117000
CA,24,male,unmarried,college_degree,urban,asian,0,45400
CA,43,female,married,college_degree,urban,black,1,129000
CA,40,male,married,college_degree,urban,white,1,250000
CA,25,male,unmarried,no_degree,urban,NA,1,25000
CA,36,male,married,no_degree,urban,white,0,36000
CA,40,male,married,college_degree,urban,white,1,571000
CA,47,male,married,no_degree,urban,NA,1,60000
CA,66,female,married,no_degree,urban,white,1,114300
CA,55,female,married,college_degree,urban,white,1,153000
CA,67,female,unmarried,no_degree,urban,white,1,16400
CA,38,female,married,no_degree,urban,NA,1,28000
CA,30,female,unmarried,no_degree,urban,white,1,5200
CA,57,male,unmarried,college_degree,urban,white,1,13000
CA,54,female,married,no_degree,urban,white,1,9200
CA,26,female,unmarried,college_degree,urban,asian,0,14400
CA,55,female,married,college_degree,urban,white,1,131000
CA,35,male,married,no_degree,urban,white,1,3000
CA,25,female,unmarried,college_degree,urban,white,1,35000
CA,25,male,unmarried,college_degree,urban,asian,1,1800
CA,31,female,married,college_degree,urban,asian,0,60000
CA,24,female,unmarried,no_degree,urban,white,1,20000
CA,51,male,married,college_degree,urban,white,1,107000
CA,28,male,unmarried,college_degree,rural,black,1,32000
CA,24,female,unmarried,college_degree,urban,white,1,24000
CA,27,male,unmarried,college_degree,urban,asian,1,80800
CA,58,female,married,no_degree,urban,white,1,45400
CA,67,female,unmarried,college_degree,urban,white,1,84100
CA,53,female,married,college_degree,urban,asian,1,97200
CA,42,female,married,no_degree,urban,white,1,36000
CA,60,female,unmarried,college_degree,urban,asian,1,31000
CA,40,female,married,no_degree,urban,white,1,15000
CA,58,male,married,no_degree,urban,white,1,58000
CA,59,male,married,no_degree,urban,NA,1,35000
CA,59,male,married,no_degree,urban,NA,1,32000
CA,39,male,unmarried,no_degree,urban,white,1,34500
CA,31,female,married,college_degree,urban,white,1,88000
CA,28,male,unmarried,no_degree,urban,asian,1,88100
CA,41,male,married,college_degree,urban,white,1,70000
CA,37,female,unmarried,college_degree,urban,black,0,95000
CA,37,male,married,no_degree,urban,white,0,54000
CA,42,female,unmarried,college_degree,urban,white,1,70000
CA,53,female,unmarried,no_degree,urban,NA,1,1200
CA,42,female,unmarried,no_degree,urban,white,1,35000
CA,29,male,unmarried,no_degree,urban,NA,1,70000
CA,26,female,married,no_degree,urban,white,1,22000
CA,34,male,unmarried,no_degree,urban,white,1,65000
CA,35,female,unmarried,no_degree,urban,white,0,16200.000000000002
CA,26,female,unmarried,no_degree,urban,white,1,30000
CA,29,male,unmarried,no_degree,urban,white,0,28000
CA,70,female,unmarried,college_degree,urban,white,1,178050
CA,80,female,unmarried,no_degree,urban,asian,1,77000
CA,53,female,married,no_degree,urban,white,0,80000
CA,30,male,unmarried,no_degree,urban,white,1,2600
CA,34,male,married,no_degree,urban,asian,1,23000
CA,48,male,married,college_degree,urban,white,1,110000
CA,29,male,unmarried,no_degree,urban,white,1,75000
CA,43,male,married,no_degree,urban,white,1,140000
CA,40,female,married,no_degree,rural,NA,1,12000
CA,35,male,married,no_degree,urban,NA,1,38000
CA,61,male,unmarried,no_degree,urban,NA,1,27799.999999999996
CA,54,female,married,no_degree,urban,black,1,45000
CA,29,male,unmarried,no_degree,urban,NA,1,40000
CA,65,male,unmarried,no_degree,urban,white,1,133000
CA,57,female,unmarried,no_degree,urban,NA,1,8200
CA,56,female,unmarried,no_degree,urban,white,1,34000
CA,26,male,married,college_degree,urban,NA,1,75000
CA,27,female,married,no_degree,urban,NA,1,26700
CA,29,female,unmarried,college_degree,urban,white,1,75000
CA,40,male,married,no_degree,urban,NA,1,134000
CA,32,female,married,college_degree,urban,white,1,160000
CA,58,female,married,no_degree,urban,NA,1,42900
CA,68,male,unmarried,no_degree,urban,white,1,44200
CA,40,male,married,no_degree,urban,asian,0,2700
CA,52,female,married,no_degree,urban,white,1,100000
CA,61,female,married,no_degree,urban,white,1,2500
CA,69,male,married,no_degree,urban,asian,1,65000
CA,35,male,married,college_degree,urban,white,0,144000
CA,34,female,unmarried,college_degree,urban,white,0,23000
CA,27,male,unmarried,no_degree,urban,asian,1,60000
CA,63,female,married,no_degree,urban,NA,0,2500
CA,28,male,married,no_degree,urban,asian,1,5000
CA,46,male,married,no_degree,urban,asian,1,140000
CA,49,female,unmarried,college_degree,urban,white,1,28800
CA,51,female,married,no_degree,urban,white,1,11000
CA,54,male,married,college_degree,urban,asian,1,79000
CA,26,male,married,no_degree,urban,white,1,85000
CA,58,male,married,no_degree,urban,white,1,72000
CA,29,female,married,college_degree,urban,white,1,75000
CA,29,male,unmarried,college_degree,urban,indigenous,1,58000
CA,55,male,married,college_degree,urban,NA,1,80000
CA,25,male,unmarried,college_degree,urban,white,1,7500
CA,49,male,married,no_degree,urban,NA,1,75000
CA,51,female,married,college_degree,urban,asian,1,47100
CA,27,female,unmarried,no_degree,urban,NA,1,48000
CA,74,male,married,college_degree,urban,white,1,60000
CA,44,male,unmarried,no_degree,urban,white,1,76000
CA,27,female,unmarried,no_degree,urban,NA,1,35000
CA,43,female,married,no_degree,urban,white,1,110000
CA,57,male,unmarried,no_degree,urban,white,1,27000
CA,39,female,married,college_degree,urban,white,1,93000
CA,28,male,married,no_degree,urban,indigenous,1,10000
CA,28,female,married,college_degree,urban,NA,1,8000
CA,84,male,married,college_degree,rural,white,1,39000
CA,72,male,married,college_degree,urban,white,1,98000
CA,35,male,married,college_degree,urban,asian,0,140300
CA,29,female,married,college_degree,urban,white,1,90000
CA,29,female,unmarried,no_degree,urban,white,1,24000
CA,79,male,married,college_degree,urban,asian,1,10000
CA,40,male,unmarried,college_degree,rural,white,1,583000
CA,29,female,married,college_degree,urban,white,1,24000
CA,34,female,unmarried,no_degree,urban,NA,1,41000
CA,65,female,married,college_degree,urban,asian,0,57600
CA,57,female,unmarried,no_degree,urban,white,1,20000
CA,30,male,married,college_degree,urban,white,1,130000
CA,59,female,unmarried,no_degree,urban,asian,1,4500
CA,50,male,married,no_degree,urban,asian,1,36000
CA,33,female,unmarried,college_degree,urban,NA,1,95000
CA,57,male,unmarried,no_degree,urban,NA,1,54000
CA,33,female,unmarried,no_degree,urban,white,1,19200
CA,53,male,married,college_degree,urban,asian,1,20800
CA,60,male,married,no_degree,urban,asian,1,14400
CA,39,male,unmarried,no_degree,urban,NA,0,23000
CA,69,male,married,college_degree,urban,asian,1,391300
CA,32,female,married,no_degree,urban,white,1,16000
CA,37,female,unmarried,no_degree,urban,white,1,50000
CA,38,female,married,college_degree,urban,white,1,85000
CA,48,female,married,no_degree,urban,NA,0,9000
CA,60,male,unmarried,college_degree,urban,asian,1,30000
CA,35,female,married,no_degree,urban,NA,0,46300
CA,49,male,married,no_degree,urban,NA,1,75000
CA,48,female,unmarried,no_degree,urban,NA,0,21000
CA,57,male,married,no_degree,urban,white,1,41200
CA,40,female,married,no_degree,urban,white,1,20000
CA,50,male,married,college_degree,urban,asian,1,150000
CA,89,male,unmarried,no_degree,urban,white,1,13000
CA,34,male,married,no_degree,urban,NA,0,15000
CA,55,female,married,no_degree,urban,white,1,21800
CA,46,male,married,no_degree,urban,white,1,50000
CA,60,male,married,no_degree,urban,white,1,571000
CA,45,male,unmarried,no_degree,urban,NA,0,105000
CA,41,male,married,no_degree,urban,NA,1,20000
CA,56,male,married,college_degree,urban,asian,1,125000
CA,41,male,married,no_degree,rural,white,1,35000
CA,30,female,married,no_degree,urban,NA,1,27300
CA,46,male,married,college_degree,urban,white,1,36000
CA,48,male,married,no_degree,urban,NA,0,45000
CA,38,female,married,college_degree,urban,white,1,77000
CA,63,female,married,college_degree,urban,asian,1,100000
CA,28,male,unmarried,no_degree,urban,white,1,7500
CA,27,male,married,college_degree,urban,white,1,60000
CA,26,male,unmarried,college_degree,rural,NA,0,25000
CA,42,male,married,no_degree,urban,white,1,144000
CA,34,male,married,no_degree,rural,NA,1,35000
CA,24,male,unmarried,no_degree,urban,NA,1,55000
CA,24,female,married,no_degree,urban,white,1,10000
CA,48,male,married,no_degree,urban,white,1,55000
CA,58,male,married,college_degree,urban,white,1,120000
CA,47,female,unmarried,no_degree,urban,white,1,19000
CA,29,male,unmarried,no_degree,urban,black,1,10560
CA,58,male,married,no_degree,urban,white,1,7300
CA,63,female,married,no_degree,urban,white,1,40900
CA,26,female,unmarried,college_degree,urban,asian,0,145000
CA,38,male,unmarried,no_degree,urban,white,1,14000
CA,27,male,unmarried,no_degree,urban,white,1,54000
CA,40,female,married,college_degree,urban,white,1,60000
CA,52,female,unmarried,no_degree,urban,black,1,28100
CA,37,female,married,college_degree,urban,asian,1,123000
CA,29,male,unmarried,no_degree,urban,NA,0,50000
CA,47,male,married,no_degree,urban,asian,1,256800
CA,32,female,married,college_degree,urban,asian,1,17000
CA,63,male,married,college_degree,urban,NA,1,86500
CA,43,male,married,no_degree,urban,white,1,60000
CA,38,female,married,no_degree,urban,white,0,16000
CA,32,male,unmarried,no_degree,rural,white,1,20000
CA,50,male,married,college_degree,urban,NA,1,71000
CA,50,male,unmarried,no_degree,urban,white,1,90000
CA,24,male,unmarried,no_degree,urban,NA,1,2100
CA,57,female,unmarried,no_degree,urban,white,1,30000
CA,64,male,married,college_degree,urban,white,1,160000
CA,29,male,unmarried,college_degree,urban,asian,1,21500
CA,48,female,married,no_degree,urban,NA,0,23000
CA,37,female,unmarried,college_degree,urban,asian,0,182000
CA,53,male,married,no_degree,urban,NA,1,35000
CA,40,male,married,college_degree,urban,asian,0,195000
CA,60,female,married,no_degree,urban,white,1,203000
CA,55,female,married,college_degree,urban,white,1,26000
CA,36,female,married,no_degree,urban,white,1,63000
CA,54,female,married,no_degree,urban,asian,1,48000
CA,46,female,unmarried,college_degree,urban,white,1,70000
CA,49,female,married,college_degree,urban,asian,1,48000
CA,50,male,married,college_degree,urban,white,1,264900
CA,33,female,married,college_degree,urban,asian,0,150000
CA,52,male,unmarried,no_degree,urban,NA,0,35000
CA,27,male,unmarried,no_degree,urban,white,1,55000
CA,63,male,married,college_degree,urban,white,1,50000
CA,57,male,married,no_degree,urban,white,1,275000
CA,53,female,unmarried,college_degree,urban,white,1,96000
CA,34,male,unmarried,no_degree,urban,indigenous,1,60000
CA,61,male,unmarried,no_degree,urban,NA,0,40000
CA,45,female,unmarried,college_degree,urban,white,1,64000
CA,45,female,married,no_degree,urban,white,1,70000
CA,39,male,married,no_degree,urban,white,1,58000
CA,50,female,married,college_degree,urban,asian,1,120000
CA,54,male,unmarried,no_degree,urban,white,1,32000
CA,58,female,married,college_degree,urban,asian,1,30000
CA,34,female,married,college_degree,urban,white,0,24000
CA,33,male,married,no_degree,urban,white,1,34100
CA,31,female,married,no_degree,urban,asian,1,78000
CA,46,male,married,no_degree,rural,white,1,105000
CA,63,male,married,no_degree,urban,white,1,483000
CA,43,male,unmarried,no_degree,urban,asian,0,66000
CA,27,female,unmarried,no_degree,urban,NA,1,15000
CA,75,female,married,no_degree,urban,white,1,26080
CA,31,female,married,no_degree,urban,white,1,68000
CA,51,male,married,college_degree,urban,white,1,156000
CA,49,female,married,college_degree,urban,white,1,75000
CA,47,male,married,no_degree,urban,asian,1,60000
CA,30,female,unmarried,no_degree,urban,NA,0,15000
CA,53,female,unmarried,no_degree,urban,asian,1,60000
CA,42,female,married,no_degree,urban,NA,1,48000
CA,51,male,married,no_degree,urban,white,1,605000
